FL_DATE,CRS_DEP_TIME,OP_UNIQUE_CARRIER,DEST,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,temperature_c,dewpoint_c,altimeter_hpa,Flight_Status,Flight_Status_Binary
2023-01-02,07:55:00,HA,HNL,130,3,0,9.0,11.7,8.3,30.01,Delayed,1
2023-01-02,08:00:00,WN,HNL,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:00:00,DL,ATL,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:00:00,WN,SMF,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:00:00,WN,SJC,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:00:00,AS,SEA,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:00:00,AS,LIH,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:00:00,UA,IAH,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:00:00,AS,MCO,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:10:00,WN,LAS,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:10:00,AS,EWR,130,3,0,9.0,11.7,8.3,30.01,Delayed,1
2023-01-02,08:15:00,AA,DFW,130,3,0,9.0,11.7,8.3,30.01,Delayed,1
2023-01-02,08:20:00,OO,SMF,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:24:00,UA,IAD,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:30:00,WN,SMF,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:30:00,WN,SJC,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:40:00,WN,OAK,130,3,0,9.0,11.7,8.3,30.01,On-Time,0
2023-01-02,08:50:00,AS,OGG,130,3,0,9.0,11.7,8.3,30.01,Delayed,1
2023-01-02,08:50:00,WN,DEN,130,3,0,9.0,11.7,8.3,30.01,Delayed,1
2023-01-02,08:55:00,UA,DEN,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,08:55:00,AS,BOS,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:00:00,WN,SMF,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:00:00,OO,RDM,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:00:00,WN,SJC,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:10:00,OO,STS,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:10:00,WN,TUS,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:15:00,AA,DFW,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:30:00,OO,SFO,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:30:00,WN,LAS,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:35:00,WN,MDW,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:40:00,WN,PHX,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:40:00,WN,STL,140,7,0,8.0,13.9,9.4,30.03,On-Time,0
2023-01-02,09:55:00,AA,PHX,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,09:55:00,WN,BNA,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,09:55:00,WN,ELP,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,09:55:00,WN,OAK,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:00:00,WN,SMF,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:00:00,AS,SEA,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:00:00,WN,SJC,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:08:00,DL,SLC,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:10:00,WN,DAL,360,5,0,10.0,15.0,8.9,30.05,Delayed,1
2023-01-02,10:20:00,OO,SJC,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:35:00,HA,OGG,360,5,0,10.0,15.0,8.9,30.05,Delayed,1
2023-01-02,10:40:00,WN,RNO,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:40:00,WN,PHX,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:41:00,UA,ORD,360,5,0,10.0,15.0,8.9,30.05,Delayed,1
2023-01-02,10:45:00,WN,HOU,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:45:00,AS,KOA,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:46:00,OO,LAX,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:47:00,AA,DFW,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:50:00,AS,FLL,360,5,0,10.0,15.0,8.9,30.05,On-Time,0
2023-01-02,10:55:00,OO,FAT,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,10:55:00,OO,MRY,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,11:00:00,WN,SJC,360,6,0,10.0,15.0,8.3,30.05,Delayed,1
2023-01-02,11:00:00,AS,HNL,360,6,0,10.0,15.0,8.3,30.05,Delayed,1
2023-01-02,11:00:00,WN,SMF,360,6,0,10.0,15.0,8.3,30.05,Delayed,1
2023-01-02,11:03:00,DL,SEA,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,11:06:00,UA,DEN,360,6,0,10.0,15.0,8.3,30.05,Delayed,1
2023-01-02,11:09:00,UA,SFO,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,11:10:00,WN,SLC,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,11:15:00,NK,LAS,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,11:15:00,WN,OAK,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,11:25:00,AS,PDX,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,11:26:00,DL,ATL,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,11:30:00,OO,SMF,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,11:40:00,WN,DEN,360,6,0,10.0,15.0,8.3,30.05,Delayed,1
2023-01-02,11:50:00,WN,OAK,360,6,0,10.0,15.0,8.3,30.05,Delayed,1
2023-01-02,11:51:00,DL,MSP,360,6,0,10.0,15.0,8.3,30.05,On-Time,0
2023-01-02,11:55:00,B6,BOS,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:00:00,WN,SJC,210,7,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,12:00:00,WN,SMF,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:05:00,OO,SFO,210,7,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,12:05:00,WN,PHX,210,7,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,12:10:00,WN,SFO,210,7,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,12:10:00,WN,MSY,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:12:00,UA,EWR,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:12:00,AA,PHX,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:15:00,UA,IAH,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:20:00,WN,LAS,210,7,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,12:26:00,F9,PHX,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:27:00,AA,ORD,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:40:00,OO,SLC,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:43:00,UA,DEN,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:44:00,B6,JFK,210,7,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,12:44:00,DL,DTW,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:45:00,UA,IAD,210,7,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:50:00,WN,SAT,210,7,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,12:52:00,AA,DFW,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,12:55:00,AS,SEA,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:00:00,WN,SJC,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:00:00,WN,SMF,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:05:00,WN,HNL,240,8,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,13:05:00,DL,SLC,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:05:00,WN,ABQ,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:10:00,WN,MCI,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:15:00,WN,MDW,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:15:00,DL,JFK,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:20:00,OO,SJC,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:36:00,DL,SEA,240,8,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,13:39:00,DL,MSP,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:40:00,WN,BWI,240,8,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,13:42:00,AA,CLT,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:43:00,AA,DFW,240,8,0,10.0,15.6,8.3,30.02,On-Time,0
2023-01-02,13:50:00,UA,IAH,240,8,0,10.0,15.6,8.3,30.02,Delayed,1
2023-01-02,13:55:00,AS,BOI,260,11,0,10.0,15.6,8.3,30.05,On-Time,0
2023-01-02,13:59:00,F9,DEN,260,11,0,10.0,15.6,8.3,30.05,Delayed,1
2023-01-02,14:00:00,WN,SMF,260,11,0,10.0,15.6,8.3,30.05,Delayed,1
2023-01-02,14:00:00,WN,SJC,260,11,0,10.0,15.6,8.3,30.05,Delayed,1
2023-01-02,14:05:00,AS,AUS,260,11,0,10.0,15.6,8.3,30.05,On-Time,0
2023-01-02,14:05:00,WN,TUS,260,11,0,10.0,15.6,8.3,30.05,Delayed,1
2023-01-02,14:17:00,NK,OAK,260,11,0,10.0,15.6,8.3,30.05,On-Time,0
2023-01-02,14:24:00,UA,ORD,260,11,0,10.0,15.6,8.3,30.05,On-Time,0
2023-01-02,14:25:00,DL,ATL,260,11,0,10.0,15.6,8.3,30.05,On-Time,0
2023-01-02,14:25:00,WN,PHX,260,11,0,10.0,15.6,8.3,30.05,On-Time,0
2023-01-02,14:30:00,OO,SFO,270,10,0,10.0,15.0,8.9,30.04,Delayed,1
2023-01-02,14:35:00,WN,COS,270,10,0,10.0,15.0,8.9,30.04,On-Time,0
2023-01-02,14:45:00,WN,OAK,270,10,0,10.0,15.0,8.9,30.04,On-Time,0
2023-01-02,14:50:00,AA,DFW,270,10,0,10.0,15.0,8.9,30.04,Delayed,1
2023-01-02,15:00:00,WN,SJC,270,6,0,10.0,15.0,7.8,30.03,On-Time,0
2023-01-02,15:00:00,AS,SEA,270,6,0,10.0,15.0,7.8,30.03,On-Time,0
2023-01-02,15:00:00,WN,SMF,270,6,0,10.0,15.0,7.8,30.03,On-Time,0
2023-01-02,15:05:00,WN,DEN,270,6,0,10.0,15.0,7.8,30.03,Cancelled,1
2023-01-02,15:10:00,OO,STS,270,6,0,10.0,15.0,7.8,30.03,On-Time,0
2023-01-02,15:10:00,WN,SFO,270,6,0,10.0,15.0,7.8,30.03,Delayed,1
2023-01-02,15:15:00,WN,AUS,270,6,0,10.0,15.0,7.8,30.03,Delayed,1
2023-01-02,15:16:00,OO,LAX,270,6,0,10.0,15.0,7.8,30.03,On-Time,0
2023-01-02,15:20:00,WN,BOI,270,6,0,10.0,15.0,7.8,30.03,On-Time,0
2023-01-02,15:25:00,OO,SMF,270,6,0,10.0,15.0,7.8,30.03,On-Time,0
2023-01-02,15:28:00,NK,LAS,270,6,0,10.0,15.0,7.8,30.03,On-Time,0
2023-01-02,15:30:00,DL,SEA,270,6,0,10.0,15.0,7.8,30.03,On-Time,0
2023-01-02,15:41:00,UA,IAH,270,6,0,10.0,15.0,7.8,30.03,Delayed,1
2023-01-02,15:45:00,UA,SFO,270,6,0,10.0,15.0,7.8,30.03,On-Time,0
2023-01-02,15:55:00,OO,SBP,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:00:00,WN,SJC,220,5,0,10.0,14.4,7.8,30.03,Delayed,1
2023-01-02,16:00:00,AS,SEA,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:10:00,OO,SJC,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:10:00,WN,PHX,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:13:00,UA,DEN,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:15:00,UA,ORD,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:15:00,WN,LAS,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:20:00,AS,PDX,220,5,0,10.0,14.4,7.8,30.03,Delayed,1
2023-01-02,16:32:00,F9,DFW,220,5,0,10.0,14.4,7.8,30.03,Delayed,1
2023-01-02,16:35:00,AA,PHX,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:35:00,OO,SFO,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:40:00,WN,DAL,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:40:00,WN,OAK,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:41:00,AA,DFW,220,5,0,10.0,14.4,7.8,30.03,On-Time,0
2023-01-02,16:55:00,WN,DEN,360,3,0,9.0,14.4,8.9,30.05,On-Time,0
2023-01-02,17:00:00,WN,SJC,360,3,0,9.0,14.4,8.9,30.05,On-Time,0
2023-01-02,17:00:00,WN,SMF,360,3,0,9.0,14.4,8.9,30.05,On-Time,0
2023-01-02,17:06:00,DL,SLC,360,3,0,9.0,14.4,8.9,30.05,Delayed,1
2023-01-02,17:10:00,WN,PHX,360,3,0,9.0,14.4,8.9,30.05,On-Time,0
2023-01-02,17:30:00,WN,SJC,360,3,0,9.0,14.4,8.9,30.05,Delayed,1
2023-01-02,17:30:00,WN,SMF,360,3,0,9.0,14.4,8.9,30.05,On-Time,0
2023-01-02,17:55:00,OO,SJC,220,5,0,10.0,14.4,8.9,30.07,Delayed,1
2023-01-02,17:59:00,G4,DSM,220,5,0,10.0,14.4,8.9,30.07,On-Time,0
2023-01-02,18:00:00,WN,SMF,220,5,0,10.0,14.4,8.9,30.07,Delayed,1
2023-01-02,18:00:00,WN,SJC,220,5,0,10.0,14.4,8.9,30.07,On-Time,0
2023-01-02,18:05:00,OO,FAT,220,5,0,10.0,14.4,8.9,30.07,On-Time,0
2023-01-02,18:05:00,WN,DAL,220,5,0,10.0,14.4,8.9,30.07,Delayed,1
2023-01-02,18:15:00,WN,BNA,220,5,0,10.0,14.4,8.9,30.07,Delayed,1
2023-01-02,18:15:00,WN,OAK,220,5,0,10.0,14.4,8.9,30.07,Delayed,1
2023-01-02,18:15:00,WN,SFO,220,5,0,10.0,14.4,8.9,30.07,Cancelled,1
2023-01-02,18:25:00,UA,DEN,220,5,0,10.0,14.4,8.9,30.07,Delayed,1
2023-01-02,18:25:00,WN,SLC,220,5,0,10.0,14.4,8.9,30.07,Delayed,1
2023-01-02,18:30:00,WN,SJC,220,5,0,10.0,14.4,8.9,30.07,On-Time,0
2023-01-02,18:30:00,WN,SMF,220,5,0,10.0,14.4,8.9,30.07,Delayed,1
2023-01-02,18:45:00,AS,GEG,220,5,0,10.0,14.4,8.9,30.07,Delayed,1
2023-01-02,18:45:00,WN,LAS,220,5,0,10.0,14.4,8.9,30.07,Delayed,1
2023-01-02,18:50:00,AS,SEA,220,5,0,10.0,14.4,8.9,30.07,On-Time,0
2023-01-02,19:00:00,WN,SMF,240,5,0,9.0,14.4,9.4,30.08,On-Time,0
2023-01-02,19:00:00,WN,SJC,240,5,0,9.0,14.4,9.4,30.08,On-Time,0
2023-01-02,19:00:00,WN,PHX,240,5,0,9.0,14.4,9.4,30.08,On-Time,0
2023-01-02,19:10:00,DL,SLC,240,5,0,9.0,14.4,9.4,30.08,Delayed,1
2023-01-02,19:10:00,WN,OAK,240,5,0,9.0,14.4,9.4,30.08,Delayed,1
2023-01-02,19:11:00,DL,SEA,240,5,0,9.0,14.4,9.4,30.08,On-Time,0
2023-01-02,19:22:00,NK,LAS,240,5,0,9.0,14.4,9.4,30.08,On-Time,0
2023-01-02,19:30:00,WN,RNO,240,5,0,9.0,14.4,9.4,30.08,Delayed,1
2023-01-02,19:30:00,OO,SMF,240,5,0,9.0,14.4,9.4,30.08,On-Time,0
2023-01-02,19:30:00,WN,MDW,240,5,0,9.0,14.4,9.4,30.08,On-Time,0
2023-01-02,19:30:00,OO,SJC,240,5,0,9.0,14.4,9.4,30.08,On-Time,0
2023-01-02,19:45:00,OO,SFO,240,5,0,9.0,14.4,9.4,30.08,Cancelled,1
2023-01-02,20:00:00,WN,SJC,360,0,0,9.0,14.4,9.4,30.09,Delayed,1
2023-01-02,20:00:00,UA,SFO,360,0,0,9.0,14.4,9.4,30.09,Cancelled,1
2023-01-02,20:00:00,WN,AUS,360,0,0,9.0,14.4,9.4,30.09,Delayed,1
2023-01-02,20:15:00,WN,HOU,360,0,0,9.0,14.4,9.4,30.09,On-Time,0
2023-01-02,20:15:00,WN,OAK,360,0,0,9.0,14.4,9.4,30.09,On-Time,0
2023-01-02,20:25:00,WN,DEN,360,0,0,9.0,14.4,9.4,30.09,Delayed,1
2023-01-02,20:25:00,AS,SEA,360,0,0,9.0,14.4,9.4,30.09,On-Time,0
2023-01-02,20:33:00,B6,BOS,360,0,0,9.0,14.4,9.4,30.09,On-Time,0
2023-01-02,20:35:00,WN,SFO,360,0,0,9.0,14.4,9.4,30.09,Delayed,1
2023-01-02,21:00:00,WN,SMF,160,5,0,10.0,14.4,9.4,30.05,On-Time,0
2023-01-02,21:00:00,WN,OAK,160,5,0,10.0,14.4,9.4,30.05,On-Time,0
2023-01-02,21:00:00,B6,JFK,160,5,0,10.0,14.4,9.4,30.05,On-Time,0
2023-01-02,21:05:00,WN,LAS,160,5,0,10.0,14.4,9.4,30.05,Delayed,1
2023-01-02,21:05:00,AS,PDX,160,5,0,10.0,14.4,9.4,30.05,On-Time,0
2023-01-02,21:10:00,WN,PHX,160,5,0,10.0,14.4,9.4,30.05,Delayed,1
2023-01-02,21:27:00,AA,PHL,160,5,0,10.0,14.4,9.4,30.05,Delayed,1
2023-01-02,21:30:00,WN,OAK,160,5,0,10.0,14.4,9.4,30.05,Delayed,1
2023-01-02,21:30:00,UA,EWR,160,5,0,10.0,14.4,9.4,30.05,Delayed,1
2023-01-02,21:35:00,UA,IAD,160,5,0,10.0,14.4,9.4,30.05,Cancelled,1
2023-01-02,21:40:00,AA,CLT,160,5,0,10.0,14.4,9.4,30.05,On-Time,0
2023-01-02,21:45:00,B6,FLL,160,5,0,10.0,14.4,9.4,30.05,Delayed,1
2023-01-02,22:05:00,DL,DTW,140,5,0,10.0,13.9,9.4,30.07,On-Time,0
2023-01-02,22:08:00,AS,SFO,140,5,0,10.0,13.9,9.4,30.07,Delayed,1
2023-01-02,22:09:00,F9,LAS,140,5,0,10.0,13.9,9.4,30.07,Cancelled,1
2023-01-02,22:14:00,AA,MIA,140,5,0,10.0,13.9,9.4,30.07,Delayed,1
2023-01-02,22:20:00,WN,LAS,140,5,0,10.0,13.9,9.4,30.07,Delayed,1
2023-01-02,22:21:00,G4,LAS,140,5,0,10.0,13.9,9.4,30.07,Delayed,1
2023-01-02,22:25:00,WN,DEN,140,5,0,10.0,13.9,9.4,30.07,On-Time,0
2023-01-02,22:25:00,AS,MCO,140,5,0,10.0,13.9,9.4,30.07,Delayed,1
2023-01-02,22:29:00,UA,ORD,140,5,0,10.0,13.9,9.4,30.07,Delayed,1
2023-01-02,22:30:00,DL,ATL,140,5,0,10.0,13.9,9.4,30.07,On-Time,0
2023-01-02,22:30:00,F9,MCO,140,5,0,10.0,13.9,9.4,30.07,On-Time,0
2023-01-02,22:35:00,AA,CLT,140,5,0,10.0,13.9,9.4,30.07,Delayed,1
2023-01-02,22:37:00,DL,BOS,140,5,0,10.0,13.9,9.4,30.07,On-Time,0
2023-01-02,22:55:00,AS,JFK,360,6,0,10.0,13.9,10.0,30.06,Delayed,1
2023-01-02,22:59:00,AA,ORD,360,6,0,10.0,13.9,10.0,30.06,On-Time,0
2023-01-03,06:10:00,DL,DTW,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:15:00,DL,SLC,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:15:00,AS,SEA,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:15:00,DL,ATL,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:15:00,DL,MSP,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:15:00,UA,SFO,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:15:00,AS,PDX,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:15:00,AA,ORD,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:15:00,AA,CLT,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:18:00,AA,PHX,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:20:00,AA,DFW,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:20:00,WN,PHX,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:20:00,WN,LAS,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:25:00,F9,DEN,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:30:00,WN,SJC,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:30:00,WN,SMF,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:30:00,WN,OAK,140,8,0,3.0,12.2,10.6,30.06,On-Time,0
2023-01-03,06:34:00,OO,LAX,130,10,0,4.0,12.2,10.6,30.07,On-Time,0
2023-01-03,06:35:00,WN,SFO,130,10,0,4.0,12.2,10.6,30.07,Delayed,1
2023-01-03,06:45:00,OO,SFO,130,10,0,4.0,12.2,10.6,30.07,On-Time,0
2023-01-03,06:45:00,UA,ORD,130,10,0,4.0,12.2,10.6,30.07,On-Time,0
2023-01-03,06:48:00,AA,PHL,130,10,0,4.0,12.2,10.6,30.07,On-Time,0
2023-01-03,07:00:00,OO,SJC,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:00:00,AS,AUS,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:00:00,WN,SMF,120,10,0,8.0,12.8,10.6,30.06,Delayed,1
2023-01-03,07:00:00,WN,SJC,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:10:00,DL,JFK,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:10:00,WN,AUS,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:15:00,AA,DFW,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:18:00,DL,SEA,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:20:00,UA,EWR,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:20:00,AS,JFK,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:30:00,WN,DAL,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:30:00,WN,SMF,120,10,0,8.0,12.8,10.6,30.06,On-Time,0
2023-01-03,07:30:00,WN,SJC,120,10,0,8.0,12.8,10.6,30.06,Delayed,1
2023-01-03,07:40:00,WN,OAK,120,10,0,8.0,12.8,10.6,30.06,Cancelled,1
2023-01-03,07:55:00,HA,HNL,120,9,0,10.0,13.3,10.0,30.08,Delayed,1
2023-01-03,08:00:00,AS,MCO,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:00:00,DL,ATL,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:00:00,AS,SEA,120,9,0,10.0,13.3,10.0,30.08,Delayed,1
2023-01-03,08:00:00,WN,SJC,120,9,0,10.0,13.3,10.0,30.08,Delayed,1
2023-01-03,08:00:00,NK,LAS,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:00:00,AS,LIH,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:00:00,UA,IAH,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:00:00,WN,SMF,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:00:00,WN,HNL,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:00:00,B6,JFK,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:05:00,WN,DEN,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:05:00,WN,BNA,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:10:00,WN,LAS,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:10:00,AS,EWR,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:15:00,AA,DFW,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:20:00,OO,SMF,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:20:00,WN,PHX,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:24:00,UA,IAD,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:30:00,WN,SJC,120,9,0,10.0,13.3,10.0,30.08,Cancelled,1
2023-01-03,08:30:00,WN,SMF,120,9,0,10.0,13.3,10.0,30.08,On-Time,0
2023-01-03,08:50:00,AS,OGG,120,9,0,10.0,13.3,10.0,30.08,Delayed,1
2023-01-03,08:54:00,F9,LAS,140,10,18,10.0,13.9,10.0,30.1,Delayed,1
2023-01-03,08:55:00,UA,DEN,140,10,18,10.0,13.9,10.0,30.1,On-Time,0
2023-01-03,08:55:00,AS,BOS,140,10,18,10.0,13.9,10.0,30.1,Delayed,1
2023-01-03,09:00:00,WN,SMF,140,10,18,10.0,13.9,10.0,30.1,Cancelled,1
2023-01-03,09:00:00,WN,SJC,140,10,18,10.0,13.9,10.0,30.1,On-Time,0
2023-01-03,09:05:00,WN,MDW,140,10,18,10.0,13.9,10.0,30.1,On-Time,0
2023-01-03,09:05:00,WN,ELP,140,10,18,10.0,13.9,10.0,30.1,On-Time,0
